Year,Rank,,Player,Avg,Total Putts,Total Rounds,Low Total Putts
2015,113,-,Jonathan Randolph,29.2,"2,044",70,23
2015,114,-,John Peterson,29.21,"2,454",84,24
2015,115,-,Daniel Berger,29.23,"2,835",97,22
2015,115,-,Mark Hubbard,29.23,"2,251",77,23
2015,115,-,Sung Joon Park,29.23,"2,251",77,23
2015,118,-,D.A. Points,29.24,"2,047",70,24
2015,119,-,Heath Slocum,29.25,"1,550",53,23
2015,120,-,Graham DeLaet,29.26,"1,902",65,22
2015,120,-,Carlos Ortiz,29.26,"2,809",96,22
2015,122,-,Scott Stallings,29.27,"1,756",60,23
2015,122,-,Boo Weekley,29.27,"2,312",79,24
2015,124,-,Jon Curran,29.28,"2,313",79,25
2015,125,-,Jhonattan Vegas,29.29,"2,519",86,22
2015,125,-,Lee Westwood,29.29,"1,523",52,23
2015,127,-,S.Y. Noh,29.31,"1,905",65,24
2015,127,-,Cameron Percy,29.31,"2,052",70,22
2015,129,-,Hudson Swafford,29.32,"2,785",95,26
2015,129,-,Nick Watney,29.32,"2,668",91,22
2015,131,-,Roger Sloan,29.33,"1,525",52,24
2015,132,-,Webb Simpson,29.35,"2,289",78,23
2015,132,-,Michael Thompson,29.35,"2,377",81,23
2015,132,-,Mark Wilson,29.35,"2,495",85,26
2015,135,-,Sam Saunders,29.37,"2,379",81,25
2015,135,-,Johnson Wagner,29.37,"1,997",68,25
2015,137,-,Jim Furyk,29.39,"1,881",64,24
2015,138,-,Jason Gore,29.4,"2,117",72,24
2015,139,-,Chad Campbell,29.41,"2,853",97,24
2015,139,-,Robert Garrigus,29.41,"1,941",66,24
2015,141,-,Will Wilcox,29.46,"1,591",54,25
2015,142,-,Scott Pinckney,29.48,"2,594",88,24
2015,142,-,Tyrone Van Aswegen,29.48,"1,592",54,25
2015,144,-,Keegan Bradley,29.49,"2,477",84,24
2015,145,-,Andrew Svoboda,29.51,"2,302",78,24
2015,146,-,John Senden,29.53,"2,215",75,23
2015,146,-,Gary Woodland,29.53,"2,185",74,22
2015,148,-,Bo Van Pelt,29.54,"2,334",79,23
2015,149,-,Russell Knox,29.56,"2,838",96,24
2015,150,-,Charl Schwartzel,29.57,"1,863",63,25
2015,151,-,Bill Haas,29.58,"2,544",86,22
2015,152,-,Jason Dufner,29.6,"2,161",73,24
2015,152,-,Martin Flores,29.6,"2,694",91,23
2015,152,-,Spencer Levin,29.6,"2,871",97,23
2015,155,-,Chez Reavie,29.63,"1,659",56,26
2015,156,-,Ben Martin,29.64,"2,668",90,22
2015,157,-,John Merrick,29.65,"2,194",74,24
2015,157,-,Kevin Streelman,29.65,"2,698",91,25
2015,159,-,Davis Love III,29.67,"1,513",51,24
2015,160,-,Derek Ernst,29.7,"2,109",71,24
2015,161,-,Billy Horschel,29.71,"2,793",94,25
2015,162,-,Charles Howell III,29.75,"3,124",105,22
2015,163,-,Paul Casey,29.77,"2,441",82,24
2015,163,-,Brice Garnett,29.77,"2,352",79,25
2015,165,-,Ernie Els,29.79,"1,698",57,24
2015,166,-,Roberto Castro,29.8,"1,490",50,25
2015,167,-,Nicholas Thompson,29.81,"2,564",86,24
2015,168,-,Michael Putnam,29.84,"2,536",85,23
2015,168,-,Byron Smith,29.84,"1,641",55,25
2015,170,-,Greg Owen,29.86,"1,732",58,23
2015,171,-,Ángel Cabrera,29.87,"1,583",53,25
2015,171,-,Henrik Stenson,29.87,"1,792",60,22
2015,173,-,Francesco Molinari,29.94,"1,587",53,24
2015,174,-,Charlie Beljan,29.97,"2,158",72,23
2015,175,-,Bill Lunde,30.02,"1,381",46,24
2015,176,-,Robert Allenby,30.03,"1,772",59,22
2015,177,-,Alex Prugh,30.04,"2,403",80,26
2015,178,-,Jim Renner,30.06,"1,984",66,24
2015,179,-,Adam Scott,30.11,"1,415",47,26
2015,180,-,Stewart Cink,30.14,"2,321",77,24
2015,181,-,Jim Herman,30.22,"2,659",88,25
2015,182,-,J.J. Henry,30.24,"2,722",90,23
2015,183,-,Geoff Ogilvy,30.44,"1,461",48,25
2015,184,-,Lucas Glover,30.54,"2,413",79,25
2016,1,-,Jordan Spieth,27.82,"2,114",76,21
2016,2,-,Brendon Todd,27.86,"1,755",63,21
2016,3,-,Steve Stricker,27.96,"1,482",53,24
2016,4,-,Jonas Blixt,27.99,"2,127",76,22
2016,5,-,Bryce Molder,28.01,"2,185",78,22
2016,6,-,Aaron Baddeley,28.06,"2,497",89,21
2016,6,-,Jason Day,28.06,"1,936",69,22
2016,8,-,Stuart Appleby,28.14,"1,942",69,23
2016,9,-,Phil Mickelson,28.21,"2,031",72,21
2016,10,-,Jon Curran,28.28,"2,800",99,23
2016,11,-,Luke Guthrie,28.29,"1,556",55,23
2016,12,-,Erik Compton,28.3,"1,783",63,24
2016,13,-,Hiroshi Iwata,28.34,"2,352",83,22
2016,13,-,Peter Malnati,28.34,"2,409",85,22
2016,15,-,Billy Hurley III,28.36,"1,872",66,23
2016,16,-,Patrick Reed,28.4,"2,812",99,22
2016,17,-,Retief Goosen,28.44,"1,564",55,23
2016,18,-,Freddie Jacobson,28.48,"2,449",86,22
2016,19,-,Dustin Johnson,28.49,"2,336",82,21
2016,19,-,Zach Johnson,28.49,"2,450",86,24
2016,21,-,Derek Fathauer,28.5,"2,679",94,22
2016,22,-,Ricky Barnes,28.52,"2,652",93,23
2016,23,-,Michael Kim,28.54,"2,740",96,23
2016,23,-,Daniel Summerhays,28.54,"2,825",99,22
2016,23,-,Tim Wilkinson,28.54,"1,941",68,21
2016,26,-,Alex Cejka,28.55,"1,913",67,24
2016,26,-,Adam Hadwin,28.55,"2,655",93,23
2016,28,-,Ryan Moore,28.58,"2,315",81,24
2016,29,-,Si Woo Kim,28.6,"3,117",109,24
2016,30,-,Steven Bowditch,28.61,"2,031",71,23
2016,30,-,Ben Crane,28.61,"2,174",76,24
2016,30,-,Troy Merritt,28.61,"2,203",77,23
2016,33,-,Andrew Loupe,28.63,"2,147",75,21
2016,34,-,Brian Harman,28.64,"2,979",104,23
2016,34,-,Kevin Kisner,28.64,"2,692",94,23
2016,36,-,Brandt Snedeker,28.66,"2,551",89,22
2016,37,-,Chris Kirk,28.67,"2,437",85,23
2016,37,-,Steve Wheatcroft,28.67,"2,322",81,23
2016,39,-,Zac Blair,28.69,"2,726",95,23
2016,40,-,Padraig Harrington,28.7,"1,550",54,24
2016,41,-,Dicky Pride,28.74,"1,523",53,25
2016,41,-,Will Wilcox,28.74,"1,868",65,23
2016,43,-,Mark Hubbard,28.75,"2,789",97,22
2016,43,-,David Lingmerth,28.75,"2,271",79,21
2016,45,-,Brian Stuard,28.76,"1,898",66,21
2016,46,-,Jimmy Walker,28.78,"2,360",82,23
2016,47,-,Jason Bohn,28.79,"1,929",67,22
2016,48,-,Chad Collins,28.81,"2,103",73,21
2016,48,-,Brooks Koepka,28.81,"2,017",70,22
2016,48,-,Camilo Villegas,28.81,"2,276",79,23
2016,51,-,Ernie Els,28.82,"1,902",66,23
2016,51,-,Hideki Matsuyama,28.82,"2,104",73,24
2016,53,-,Tom Hoge,28.83,"2,220",77,21
2016,53,-,Colt Knost,28.83,"2,479",86,23
2016,55,-,K.J. Choi,28.84,"2,105",73,22
2016,55,-,J.B. Holmes,28.84,"2,134",74,23
2016,55,-,Kevin Na,28.84,"2,682",93,23
2016,55,-,Martin Piller,28.84,"1,644",57,24
2016,59,-,Marc Leishman,28.85,"2,481",86,24
2016,60,-,Harris English,28.88,"2,801",97,24
2016,60,-,Patton Kizzire,28.88,"2,570",89,25
2016,60,-,Anirban Lahiri,28.88,"1,993",69,23
2016,63,-,Jamie Lovemark,28.9,"2,630",91,24
2016,63,-,S.Y. Noh,28.9,"2,341",81,22
2016,65,-,Ryan Palmer,28.92,"2,487",86,23
2016,66,-,Wes Roach,28.93,"1,591",55,24
2016,67,-,Ken Duke,28.94,"1,563",54,24
2016,67,-,Morgan Hoffmann,28.94,"1,939",67,23
2016,69,-,Luke Donald,28.95,"2,345",81,24
2016,70,-,Andrew Landry,28.96,"1,419",49,24
2016,70,-,D.H. Lee,28.96,"1,651",57,24
2016,72,-,Vaughn Taylor,28.99,"2,087",72,24
2016,73,-,Spencer Levin,29,"2,900",100,24
2016,73,-,Nick Taylor,29,"2,291",79,25
2016,75,-,Vijay Singh,29.01,"2,089",72,22
2016,76,-,Matt Kuchar,29.02,"2,786",96,23
2016,76,-,Sean O'Hair,29.02,"2,583",89,24
2016,78,-,Kevin Chappell,29.04,"2,701",93,21
2016,79,-,Jeff Overton,29.05,"1,888",65,22
2016,79,-,Chez Reavie,29.05,"2,498",86,25
2016,81,-,Abraham Ancer,29.06,"1,395",48,23
2016,81,-,Fabián Gómez,29.06,"2,296",79,24
2016,81,-,Sung Kang,29.06,"2,528",87,24
2016,84,-,John Huh,29.07,"2,471",85,22
2016,85,-,Daniel Berger,29.08,"2,588",89,23
2016,85,-,David Hearn,29.08,"2,763",95,24
2016,85,-,Charles Howell III,29.08,"2,646",91,23
2016,85,-,William McGirt,29.08,"2,850",98,23
2016,85,-,Rod Pampling,29.08,"1,454",50,24
2016,90,-,Matt Jones,29.11,"2,329",80,25
2016,90,-,Scott Stallings,29.11,"2,038",70,22
2016,92,-,Danny Lee,29.12,"2,621",90,24
2016,93,-,Cameron Tringale,29.13,"2,243",77,23
2016,94,-,Scott Langley,29.14,"1,836",63,23
2016,94,-,Luke List,29.14,"2,244",77,24
2016,94,-,Rob Oppenheim,29.14,"1,836",63,25
2016,97,-,Tyrone Van Aswegen,29.15,"2,973",102,24
2016,98,-,Rickie Fowler,29.16,"2,245",77,23
2016,98,-,Hunter Mahan,29.16,"1,779",61,21
2016,100,-,Charley Hoffman,29.17,"2,567",88,23
2016,100,-,Jerry Kelly,29.17,"2,217",76,23
2016,100,-,Kelly Kraft,29.17,"1,721",59,25
2016,100,-,Francesco Molinari,29.17,"1,867",64,23
2016,104,-,Smylie Kaufman,29.18,"2,568",88,23
2016,104,-,Rory McIlroy,29.18,"1,809",62,22
2016,104,-,D.A. Points,29.18,"1,488",51,22
2016,104,-,Sam Saunders,29.18,"1,897",65,24
2016,108,-,Chris Stroud,29.19,"2,335",80,24
2016,109,-,Tony Finau,29.2,"2,774",95,22
2016,110,-,David Toms,29.21,"1,811",62,24
2016,111,-,Scott Brown,29.22,"2,571",88,25
2016,111,-,Graeme McDowell,29.22,"1,753",60,24
2016,111,-,Cameron Smith,29.22,"2,016",69,23
2016,114,-,Jason Gore,29.23,"2,163",74,23
2016,115,-,Roberto Castro,29.25,"2,837",97,22
2016,115,-,Brendon de Jonge,29.25,"2,369",81,23
2016,115,-,Chesson Hadley,29.25,"2,311",79,23
2016,118,-,Ben Martin,29.26,"2,575",88,23
2016,118,-,Gary Woodland,29.26,"2,663",91,24
2016,120,-,Geoff Ogilvy,29.27,"1,727",59,24
2016,121,-,Branden Grace,29.28,"1,757",60,24
2016,121,-,Justin Thomas,29.28,"2,811",96,22
2016,123,-,Michael Thompson,29.29,"1,992",68,21
2016,124,-,Bronson Burgoon,29.3,"2,315",79,22
2016,124,-,Russell Henley,29.3,"2,227",76,22
2016,126,-,Martin Laird,29.31,"2,286",78,25
2016,127,-,Kyle Reifers,29.34,"3,257",111,24
2016,127,-,Charl Schwartzel,29.34,"2,054",70,23
2016,129,-,Blayne Barber,29.36,"2,349",80,26
2016,129,-,Webb Simpson,29.36,"2,055",70,23
2016,131,-,Steve Marino,29.37,"1,997",68,23
2016,131,-,Johnson Wagner,29.37,"2,526",86,24
2016,133,-,Chad Campbell,29.39,"2,645",90,23
2016,134,-,Boo Weekley,29.42,"2,442",83,25
2016,135,-,Tyler Aldridge,29.43,"2,325",79,21
2016,135,-,Jim Herman,29.43,"2,737",93,25
2016,135,-,George McNeill,29.43,"1,501",51,23
2016,138,-,Bill Haas,29.44,"2,414",82,24
2016,139,-,James Hahn,29.47,"2,505",85,25
2016,139,-,Carlos Ortiz,29.47,"2,210",75,26
2016,139,-,Kyle Stanley,29.47,"2,623",89,23
2016,142,-,Henrik Norlander,29.48,"1,975",67,25
2016,142,-,Scott Piercy,29.48,"2,476",84,24
2016,142,-,John Senden,29.48,"2,535",86,24
2016,142,-,Hudson Swafford,29.48,"3,066",104,22
2016,142,-,Mark Wilson,29.48,"1,828",62,24
2016,147,-,Dawie van der Walt,29.49,"2,064",70,24
2016,148,-,Andres Gonzales,29.5,"2,301",78,23
2016,148,-,Billy Horschel,29.5,"2,065",70,23
2016,148,-,Adam Scott,29.5,"2,242",76,24
2016,151,-,Russell Knox,29.52,"2,627",89,24
2016,151,-,Brett Stegmaier,29.52,"2,509",85,25
2016,153,-,Whee Kim,29.56,"2,306",78,23
2016,153,-,Shane Lowry,29.56,"1,596",54,25
2016,155,-,Robert Garrigus,29.57,"1,922",65,25
2016,156,-,Will MacKenzie,29.58,"2,366",80,23
2016,156,-,Justin Rose,29.58,"1,834",62,22
2016,158,-,Jason Dufner,29.59,"3,018",102,22
2016,158,-,Shawn Stefani,29.59,"2,574",87,24
2016,160,-,Jason Kokrak,29.64,"2,638",89,24
2016,161,-,Derek Ernst,29.65,"1,690",57,24
2016,162,-,Ángel Cabrera,29.66,"1,839",62,24
2016,163,-,Emiliano Grillo,29.67,"2,670",90,24
2016,164,-,Jhonattan Vegas,29.68,"2,760",93,24
2016,165,-,Paul Casey,29.69,"2,197",74,25
2016,166,-,Louis Oosthuizen,29.7,"1,663",56,22
2016,167,-,Jim Furyk,29.71,"1,545",52,23
2016,168,-,Harold Varner III,29.73,"2,735",92,22
2016,169,-,Graham DeLaet,29.74,"1,963",66,24
2016,170,-,Sergio Garcia,29.75,"1,517",51,23
2016,170,-,Patrick Rodgers,29.75,"2,529",85,25
2016,172,-,Rory Sabbatini,29.76,"1,607",54,23
2016,173,-,Kevin Streelman,29.77,"2,441",82,25
2016,174,-,Bubba Watson,29.78,"2,055",69,25
2016,175,-,Lucas Glover,29.8,"2,235",75,22
2016,175,-,Brendan Steele,29.8,"2,503",84,24
2016,177,-,Robert Streb,29.9,"2,512",84,24
2016,178,-,Rhein Gibson,29.96,"1,618",54,24
2016,178,-,Scott Pinckney,29.96,"2,547",85,22
2016,180,-,Thomas Aiken,30.08,"1,985",66,25
2016,181,-,Keegan Bradley,30.11,"2,469",82,24
2016,182,-,Stewart Cink,30.18,"1,841",61,24
2016,183,-,Greg Owen,30.33,"2,457",81,24
2016,184,-,Robert Allenby,30.41,"1,551",51,26
2016,185,-,J.J. Henry,30.45,"2,010",66,25
2017,1,-,Wesley Bryan,28.13,"2,560",91,22
2017,2,-,Jonas Blixt,28.16,"1,971",70,24
2017,3,-,Greg Chalmers,28.17,"2,000",71,22
2017,4,-,David Lingmerth,28.2,"2,115",75,23
2017,5,-,Phil Mickelson,28.25,"2,260",80,22
2017,5,-,Justin Thomas,28.25,"2,232",79,23
2017,7,-,Jason Day,28.26,"1,865",66,21
2017,8,-,Whee Kim,28.28,"2,036",72,23
2017,9,-,Rickie Fowler,28.3,"2,151",76,23
2017,10,-,Camilo Villegas,28.31,"2,038",72,22
2017,11,-,Brian Gay,28.32,"2,209",78,22
2017,11,-,Graeme McDowell,28.32,"1,586",56,22
2017,11,-,Patrick Reed,28.32,"2,832",100,21
2017,14,-,Brian Harman,28.33,"2,833",100,21
2017,15,-,Carl Pettersson,28.34,"1,672",59,22
2017,16,-,Peter Malnati,28.4,"2,414",85,21
2017,17,-,Gonzalo Fernandez-Castaño,28.41,"1,591",56,23
2017,18,-,Brooks Koepka,28.44,"2,275",80,21
2017,18,-,Ian Poulter,28.44,"1,934",68,25
2017,20,-,Jordan Spieth,28.45,"2,219",78,23
2017,21,-,Seamus Power,28.46,"2,277",80,23
2017,22,-,Chad Collins,28.47,"1,765",62,23
2017,22,-,Charl Schwartzel,28.47,"1,708",60,23
2017,24,-,Aaron Baddeley,28.49,"1,624",57,23
2017,25,-,Steve Wheatcroft,28.51,"1,340",47,24
2017,26,-,Cameron Smith,28.52,"2,339",82,22
2017,27,-,Cody Gribble,28.53,"2,197",77,23
2017,28,-,Luke Donald,28.56,"1,371",48,23
2017,28,-,Adam Hadwin,28.56,"2,799",98,21
2017,28,-,Zach Johnson,28.56,"2,199",77,22
2017,31,-,Dominic Bozzelli,28.6,"1,859",65,24
2017,31,-,Ernie Els,28.6,"1,487",52,24
2017,31,-,Anirban Lahiri,28.6,"2,059",72,21
2017,31,-,Webb Simpson,28.6,"2,831",99,21
2017,35,-,Ricky Barnes,28.62,"2,633",92,25
2017,35,-,Brandt Snedeker,28.62,"1,431",50,21
2017,37,-,Brian Campbell,28.63,"1,460",51,24
2017,37,-,Sam Saunders,28.63,"2,004",70,23
2017,39,-,Derek Fathauer,28.64,"2,148",75,23
2017,40,-,Bryce Molder,28.66,"2,121",74,22
2017,41,-,Tim Wilkinson,28.67,"1,663",58,23
2017,42,-,Grayson Murray,28.68,"2,581",90,23
2017,43,-,Scott Brown,28.69,"2,611",91,22
2017,43,-,Pat Perez,28.69,"2,582",90,22
2017,45,-,Matt Jones,28.7,"1,607",56,23
2017,46,-,Chez Reavie,28.71,"2,727",95,21
2017,47,-,Tom Hoge,28.72,"1,321",46,22
2017,47,-,Matt Kuchar,28.72,"2,642",92,23
2017,49,-,Marc Leishman,28.73,"2,586",90,21
2017,50,-,S.Y. Noh,28.74,"2,500",87,23
2017,51,-,Rory McIlroy,28.75,"1,380",48,24
2017,52,-,Billy Hurley III,28.76,"2,301",80,23
2017,53,-,Harris English,28.78,"2,187",76,22
2017,53,-,Kevin Na,28.78,"2,360",82,22
2017,55,-,Daniel Berger,28.81,"2,478",86,23
2017,55,-,Morgan Hoffmann,28.81,"2,535",88,24
2017,55,-,Danny Lee,28.81,"2,564",89,22
2017,58,-,Ryan Blaum,28.82,"2,767",96,22
2017,59,-,Sebastián Muñoz,28.84,"1,413",49,23
2017,59,-,J.T. Poston,28.84,"2,509",87,23
2017,61,-,Rafa Cabrera Bello,28.85,"1,731",60,23
2017,62,-,Ryo Ishikawa,28.86,"1,616",56,23
2017,62,-,Hideki Matsuyama,28.86,"2,193",76,23
2017,62,-,Kevin Tway,28.86,"2,540",88,22
2017,65,-,Zac Blair,28.87,"2,858",99,23
2017,66,-,J.B. Holmes,28.88,"2,195",76,24
2017,66,-,Jon Rahm,28.88,"2,397",83,24
2017,66,-,Michael Thompson,28.88,"1,617",56,22
2017,69,-,Kevin Kisner,28.89,"2,831",98,22
2017,70,-,Cameron Tringale,28.9,"2,399",83,22
2017,70,-,Jimmy Walker,28.9,"1,763",61,23
2017,72,-,Jamie Lovemark,28.92,"2,776",96,23
2017,72,-,Jonathan Randolph,28.92,"1,822",63,24
2017,74,-,Matt Every,28.94,"2,026",70,24
2017,74,-,Louis Oosthuizen,28.94,"1,794",62,23
2017,76,-,Troy Merritt,28.95,"2,200",76,24
2017,77,-,Michael Kim,28.96,"2,606",90,24
2017,78,-,K.J. Choi,28.97,"1,912",66,23
2017,79,-,Charley Hoffman,29,"3,132",108,25
2017,79,-,John Huh,29,"2,552",88,23
2017,79,-,Søren Kjeldsen,29,"1,421",49,22
2017,79,-,Martin Laird,29,"2,407",83,24
2017,79,-,Francesco Molinari,29,"2,088",72,23
2017,79,-,Brian Stuard,29,"2,523",87,23
2017,79,-,Vaughn Taylor,29,"2,436",84,24
2017,86,-,Paul Casey,29.03,"2,613",90,24
2017,86,-,Chris Stroud,29.03,"1,713",59,24
2017,88,-,Ryan Moore,29.04,"2,294",79,23
2017,89,-,Andres Gonzales,29.06,"2,005",69,23
2017,89,-,Brandon Hagy,29.06,"2,238",77,22
2017,91,-,David Hearn,29.07,"2,471",85,24
2017,91,-,Russell Henley,29.07,"2,820",97,23
2017,91,-,Mackenzie Hughes,29.07,"3,023",104,24
2017,91,-,Xander Schauffele,29.07,"2,674",92,24
2017,95,-,Blayne Barber,29.08,"2,065",71,24
2017,95,-,Sung Kang,29.08,"2,966",102,18
2017,97,-,Retief Goosen,29.09,"1,338",46,24
2017,97,-,Patton Kizzire,29.09,"2,211",76,24
2017,99,-,Dustin Johnson,29.1,"2,037",70,22
2017,99,-,Trey Mullinax,29.1,"2,386",82,24
2017,101,-,Charles Howell III,29.11,"2,387",82,24
2017,102,-,Mark Anderson,29.13,"1,515",52,23
2017,102,-,Ben Crane,29.13,"2,301",79,23
2017,102,-,Julián Etulain,29.13,"1,835",63,22
2017,102,-,Robert Streb,29.13,"2,738",94,24
2017,102,-,Daniel Summerhays,29.13,"2,738",94,21
2017,107,-,Steven Alker,29.14,"1,836",63,23
2017,107,-,Byeong Hun An,29.14,"2,098",72,24
2017,109,-,Fabián Gómez,29.15,"1,720",59,24
2017,109,-,Bill Haas,29.15,"2,478",85,23
2017,109,-,Ollie Schniederjans,29.15,"2,536",87,23
2017,112,-,Bryson DeChambeau,29.16,"2,595",89,24
2017,112,-,Si Woo Kim,29.16,"2,187",75,22
2017,112,-,Justin Rose,29.16,"1,866",64,24
2017,115,-,Chris Kirk,29.18,"2,422",83,22
2017,115,-,Sean O'Hair,29.18,"2,451",84,24
2017,117,-,Patrick Cantlay,29.19,"1,401",48,24
2017,117,-,Tag Ridings,29.19,"1,722",59,23
2017,119,-,Steven Bowditch,29.2,"1,606",55,24
2017,119,-,Stewart Cink,29.2,"2,716",93,23
2017,121,-,Smylie Kaufman,29.24,"2,076",71,24
2017,122,-,Nicholas Lindheim,29.25,"1,638",56,24
2017,122,-,Ben Martin,29.25,"2,311",79,22
2017,124,-,Tony Finau,29.26,"3,043",104,20
2017,125,-,Shawn Stefani,29.28,"1,991",68,23
2017,126,-,Geoff Ogilvy,29.29,"2,109",72,23
2017,126,-,Bubba Watson,29.29,"1,845",63,24
2017,128,-,Bud Cauley,29.3,"2,578",88,22
2017,128,-,Jason Dufner,29.3,"2,403",82,23
2017,128,-,Brendan Steele,29.3,"2,461",84,21
2017,131,-,Richy Werenski,29.31,"2,169",74,25
2017,132,-,Kelly Kraft,29.32,"2,082",71,24
2017,133,-,Emiliano Grillo,29.33,"2,552",87,24
2017,134,-,Kevin Chappell,29.34,"2,641",90,24
2017,134,-,Rory Sabbatini,29.34,"1,907",65,24
2017,136,-,Jim Furyk,29.35,"1,497",51,25
2017,136,-,J.J. Spaun,29.35,"2,524",86,24
2017,138,-,Brett Drewitt,29.36,"1,556",53,23
2017,138,-,James Hahn,29.36,"2,819",96,23
2017,138,-,Adam Scott,29.36,"1,703",58,25
2017,138,-,Tyrone Van Aswegen,29.36,"2,848",97,23
2017,142,-,Sergio Garcia,29.37,"1,821",62,25
2017,143,-,Ken Duke,29.38,"2,086",71,24
2017,143,-,Spencer Levin,29.38,"2,497",85,24
2017,143,-,Nick Taylor,29.38,"2,791",95,22
2017,146,-,Jason Bohn,29.39,"2,087",71,24
2017,147,-,Keegan Bradley,29.4,"2,999",102,23
2017,148,-,Graham DeLaet,29.41,"2,235",76,25
2017,148,-,Russell Knox,29.41,"2,059",70,24
2017,150,-,Rick Lamb,29.44,"1,472",50,23
2017,151,-,Nick Watney,29.45,"2,032",69,21
2017,152,-,Robert Garrigus,29.46,"2,121",72,23
2017,152,-,Scott Piercy,29.46,"1,974",67,22
2017,154,-,Kevin Streelman,29.47,"2,593",88,24
2017,155,-,Branden Grace,29.49,"1,858",63,24
2017,155,-,Hudson Swafford,29.49,"2,654",90,23
2017,157,-,Mark Hubbard,29.5,"2,183",74,24
2017,158,-,Chad Campbell,29.51,"2,862",97,23
2017,158,-,Alex Cejka,29.51,"2,272",77,23
2017,160,-,Luke List,29.52,"2,893",98,24
2017,161,-,Roberto Castro,29.53,"2,008",68,20
2017,162,-,Brad Fritsch,29.54,"1,536",52,26
2017,162,-,Lucas Glover,29.54,"2,659",90,24
2017,162,-,Johnson Wagner,29.54,"1,861",63,24
2017,165,-,D.A. Points,29.56,"2,010",68,25
2017,166,-,Hunter Mahan,29.58,"2,100",71,24
2017,167,-,Miguel Angel Carballo,29.6,"1,687",57,26
2017,168,-,Shane Lowry,29.61,"1,451",49,24
2017,169,-,Andrew Loupe,29.63,"1,541",52,24
2017,169,-,Kyle Stanley,29.63,"2,963",100,21
2017,171,-,Ryan Brehm,29.64,"2,282",77,25
2017,172,-,Scott Stallings,29.65,"2,283",77,24
2017,173,-,William McGirt,29.67,"2,463",83,24
2017,173,-,Jhonattan Vegas,29.67,"2,670",90,23
2017,175,-,Harold Varner III,29.69,"2,939",99,21
2017,176,-,C.T. Pan,29.7,"2,554",86,22
2017,177,-,Kyle Reifers,29.73,"2,616",88,24
2017,178,-,Jim Herman,29.77,"2,233",75,24
2017,179,-,Cameron Percy,29.78,"1,936",65,23
2017,180,-,Patrick Rodgers,29.85,"2,209",74,24
2017,181,-,Martin Flores,29.86,"2,419",81,24
2017,182,-,Ryan Armour,29.88,"1,763",59,25
2017,183,-,Gary Woodland,29.89,"2,660",89,23
2017,184,-,Billy Horschel,29.92,"2,573",86,24
2017,185,-,Jason Kokrak,29.97,"2,847",95,25
2017,185,-,Rod Pampling,29.97,"2,128",71,24
2017,185,-,Brett Stegmaier,29.97,"2,278",76,23
2017,188,-,Ryan Palmer,30.21,"1,601",53,25
2017,189,-,Boo Weekley,30.29,"2,211",73,25
2017,190,-,J.J. Henry,30.42,"2,616",86,23
2018,1,-,Daniel Summerhays,27.82,"1,252",45,22
2018,2,-,Peter Malnati,28.07,"2,330",83,22
2018,2,-,Kevin Na,28.07,"2,414",86,22
2018,4,-,Wesley Bryan,28.1,"1,883",67,23
2018,5,-,Phil Mickelson,28.11,"2,446",87,22
2018,6,-,Dominic Bozzelli,28.18,"1,832",65,23
2018,7,-,Jason Day,28.24,"1,920",68,22
2018,8,-,Ricky Barnes,28.25,"1,667",59,22
2018,8,-,Brian Gay,28.25,"2,853",101,23
2018,10,-,Greg Chalmers,28.31,"1,472",52,21
2018,11,-,Patrick Reed,28.33,"2,436",86,24
2018,11,-,Justin Thomas,28.33,"2,323",82,23
2018,13,-,Jimmy Walker,28.34,"2,182",77,23
2018,14,-,Cameron Smith,28.36,"2,212",78,22
2018,15,-,Ollie Schniederjans,28.44,"2,474",87,23
2018,16,-,Tom Hoge,28.45,"2,646",93,23
2018,16,-,"Ted Potter, Jr.",28.45,"2,475",87,23
2018,18,-,Derek Fathauer,28.46,"2,277",80,23
2018,18,-,Rory McIlroy,28.46,"1,736",61,23
2018,20,-,Dustin Johnson,28.47,"2,107",74,23
2018,20,-,Webb Simpson,28.47,"2,619",92,22
2018,22,-,Tiger Woods,28.49,"1,937",68,23
2018,23,-,David Lingmerth,28.5,"2,223",78,22
2018,24,-,Alex Cejka,28.52,"1,968",69,24
2018,24,-,Martin Piller,28.52,"2,196",77,22
2018,26,-,Michael Kim,28.54,"1,998",70,23
2018,27,-,Danny Lee,28.56,"2,456",86,24
2018,28,-,Bud Cauley,28.58,"1,515",53,22
2018,28,-,Ben Martin,28.58,"1,829",64,21
2018,30,-,Zach Johnson,28.62,"2,490",87,24
2018,31,-,Jonathan Randolph,28.63,"1,861",65,23
2018,31,-,Brandt Snedeker,28.63,"2,348",82,22
2018,33,-,Jamie Lovemark,28.64,"2,520",88,23
2018,34,-,Johnson Wagner,28.65,"1,977",69,20
2018,35,-,Justin Rose,28.67,"1,892",66,23
2018,36,-,Seamus Power,28.68,"2,237",78,23
2018,37,-,Ben Crane,28.69,"1,693",59,24
2018,38,-,Whee Kim,28.7,"2,554",89,23
2018,39,-,Austin Cook,28.72,"3,073",107,22
2018,40,-,Jim Furyk,28.73,"1,379",48,24
2018,40,-,Sam Saunders,28.73,"2,126",74,24
2018,42,-,Troy Merritt,28.74,"2,443",85,24
2018,42,-,Charl Schwartzel,28.74,"1,667",58,23
2018,42,-,Ben Silverman,28.74,"2,414",84,22
2018,45,-,Harris English,28.76,"2,243",78,22
